LDN,Elev,GDP,Nt,Pop,Pre,Tem
-1,0.198824,0.0160281,0.104762,0.0013143,0.413468,0.736431
1,0.166868,0.007114,0,0.0007751,0.433888,0.754484
1,0.148025,0.0040804,0,0.0009765,0.426081,0.760124
1,0.147875,0.0088135,0,0.0017259,0.396871,0.784451
1,0.126922,0.0060578,0.0579365,0.0037851,0.423823,0.765614
1,0.131595,0.0036926,0.0047619,0.001594,0.472985,0.737119
0,0.189177,0.0110119,0.065873,0.0035271,0.432413,0.734888
1,0.140639,0.0047113,0,0.0008108,0.45027,0.772739
1,0.204402,0.020486,0,0.0009412,0.415926,0.74508
1,0.132198,0.0052411,0,0.0018332,0.425738,0.769193
1,0.0917998,0.0040326,0,0.0007146,0.474218,0.798131
1,0.224601,0.007176,0,0.0015989,0.409034,0.740306
1,0.176063,0.005973,0,0.000444,0.432383,0.734004
1,0.157823,0.0082958,0,0.0022544,0.395525,0.750769
1,0.13672,0.0033631,0.0055556,0.0006404,0.430331,0.770046
1,0.106572,0.0043634,0,0.0002861,0.424589,0.779968
1,0.121345,0.0184218,0,0.0018792,0.396374,0.812977
1,0.172144,0.0052647,0,0.0010163,0.400294,0.767239
1,0.133253,0.0130649,0.0888889,0.0022179,0.403413,0.778808
1,0.164757,0.0065203,0,0.0006542,0.433934,0.735414
1,0.26726,0.0066478,0,0.0029978,0.407889,0.693051
-1,0.132198,0.0084879,0,0.0008627,0.404393,0.794425
1,0.127826,0.0064096,0,0.001291,0.413654,0.768358
1,0.164154,0.0069582,0,0.0011799,0.400449,0.768893
1,0.363732,0.0031187,0,0.0012597,0.336338,0.657709
1,0.178022,0.022759,0,0.0016955,0.39763,0.75746
0,0.360416,0.0033145,0,0.0004876,0.384456,0.630601
1,0.128882,0.0038035,0,0.0014971,0.423492,0.771537
1,0.160989,0.0125916,0,0.0020069,0.39997,0.776057
1,0.181339,0.0120413,0,0.0008378,0.40559,0.719454
1,0.240428,0.0043458,0,0.0008754,0.390189,0.712061
1,0.247211,0.0100185,0.0087302,0.0009562,0.420094,0.707129
1,0.149533,0.0115381,0.0984127,0.0020223,0.399491,0.773757
1,0.16943,0.0044377,0,0.0002632,0.404975,0.746929
-1,0.153,0.0033976,0,0.0018075,0.440464,0.749556
1,0.189931,0.0124946,0,0.0010464,0.395862,0.754725
1,0.231987,0.0046848,0,0.0020644,0.408648,0.720227
1,0.135213,0.0024467,0,0.0004655,0.426079,0.775843
1,0.0955683,0.0052984,0.0198413,0.0013038,0.433902,0.822201
1,0.17968,0.0028526,0,0.0006052,0.476892,0.722207
1,0.188725,0.0022017,0,0.0002767,0.468753,0.75653
1,0.0563762,0.0046485,0.0047619,0.0010979,0.443111,0.823865
-1,0.100543,0.0030763,0.0333333,0.0015385,0.430592,0.790357
1,0.141091,0.0030182,0,0.0003382,0.496356,0.754382
1,0.209376,0.0062623,0,0.0018837,0.406319,0.752994
1,0.188273,0.0073879,0,0.0014483,0.414882,0.755612
1,0.178776,0.0045816,0,0.0009634,0.436557,0.729251
1,0.169581,0.0081868,0.0222222,0.0013435,0.397665,0.761731
1,0.141091,0.0025934,0,0.0005332,0.432694,0.767436
1,0.172294,0.0052358,0,0.000568,0.42682,0.741292
1,0.131143,0.0046029,0,0.0011339,0.422079,0.806383
1,0.105065,0.0029671,0,0.0003986,0.452838,0.77182
1,0.156467,0.0043199,0,0.0003307,0.438454,0.72623
1,0.1735,0.0042891,0,0.0010419,0.490731,0.741356
1,0.312632,0.0039329,0,0.0011171,0.366257,0.671038
1,0.141242,0.0033272,0,0.0005798,0.498957,0.786631
1,0.216611,0.0064368,0,0.001443,0.404593,0.749035
1,0.177721,0.0076763,0,0.0008701,0.411966,0.771787
1,0.156617,0.0039205,0,0.0004877,0.440305,0.753318
1,0.28972,0.0065604,0,0.0012723,0.407709,0.705522
1,0.199126,0.0099566,0,0.0018077,0.384432,0.749135
1,0.139282,0.0035238,0,0.0017534,0.436525,0.743481
1,0.131896,0.0023885,0,0.0001847,0.426797,0.770474
-1,0.15104,0.0051457,0,0.0009111,0.418857,0.772214
1,0.148025,0.0104009,0,0.0006306,0.411541,0.770154
1,0.1836,0.0051124,0.0388889,0.0024678,0.407201,0.759447
1,0.178625,0.0056647,0,0.0007865,0.391568,0.750949
1,0.156768,0.0228617,0,0.001071,0.391231,0.780852
1,0.139132,0.0122314,0.114286,0.002987,0.399711,0.779778
1,0.169732,0.0022219,0,0.0005298,0.454257,0.734196
1,0.310371,0.0037688,0,0.0029233,0.337064,0.679657
1,0.230178,0.00553,0.0039683,0.0013203,0.38911,0.73987
0,0.140639,0.0126045,0,0.0010415,0.40356,0.773569
1,0.290021,0.0034473,0,0.0011862,0.33206,0.688261
1,0.170938,0.0117273,0.0055556,0.0029317,0.406751,0.76156
1,0.268767,0.0050582,0.0642857,0.0019514,0.403037,0.694862
1,0.219626,0.0095573,0,0.0008315,0.404748,0.72899
1,0.140488,0.0073011,0,0.0005064,0.399137,0.777753
1,0.18978,0.0049331,0,0.0003933,0.43461,0.728914
1,0.176213,0.0030517,0,0.0005291,0.469225,0.713278
1,0.307959,0.0032865,0,0.00136,0.337528,0.695175
1,0.216913,0.0055588,0,0.0002474,0.415846,0.702349
1,0.179379,0.0151359,0,0.0008577,0.409261,0.756034
1,0.136569,0.0034923,0,0.0009972,0.4418,0.755201
1,0.215405,0.0041897,0,0.0010595,0.328202,0.736745
1,0.146518,0.0199729,0,0.0011671,0.436051,0.768795
-1,0.0993368,0.0211597,0.0412698,0.0027069,0.399724,0.821169
1,0.0970757,0.0027704,0,0.0006472,0.468072,0.765647
1,0.156467,0.0023246,0,0.0005797,0.493178,0.742592
1,0.148176,0.008617,0,0.0002446,0.429634,0.758062
1,0.12858,0.0052958,0,0.00096,0.419902,0.80258
1,0.147875,0.0232558,0,0.0012685,0.434635,0.769908
1,0.16325,0.0044144,0,0.0003075,0.443326,0.742189
1,0.147121,0.0084378,0,0.0006461,0.390804,0.779047
1,0.267863,0.0035632,0,0.0016499,0.362317,0.700153
1,0.185861,0.085183,0.264286,0.0016021,0.414713,0.752556
-1,0.119385,0.0061842,0.0166667,0.0028647,0.413083,0.77943
1,0.201236,0.0159883,0.0992064,0.0045323,0.414357,0.742821
1,0.110944,0.0058658,0,0.001456,0.427318,0.786945
1,0.0999397,0.0053211,0.0309524,0.0018251,0.414639,0.80963
1,0.145614,0.0127834,0,0.0011997,0.399653,0.777669
1,0.161743,0.0049415,0,0.0003694,0.401705,0.778086
-1,0.158125,0.0028545,0,0.0007704,0.449128,0.744589
1,0.311125,0.006221,0,0.0011785,0.396334,0.682074
1,0.24902,0.0070837,0,0.0025384,0.396182,0.731854
0,0.125716,0.0134244,0.0325397,0.0014672,0.408453,0.779487
1,0.119988,0.0046029,0,0.00072,0.402008,0.815649
1,0.0860718,0.0069942,0,0.0016368,0.414813,0.829947
1,0.264396,0.0100214,0.260317,0.0040528,0.381786,0.717939
1,0.227012,0.0046132,0,0.0007406,0.412011,0.707829
1,0.278565,0.0102034,0,0.0017091,0.379469,0.688301
1,0.18978,0.0102388,0.531746,0.133122,0.408394,0.766365
1,0.14697,0.0070432,0,0.0005568,0.416493,0.75673
1,0.142147,0.0130621,0,0.0013216,0.398239,0.753196
1,0.105819,0.0029812,0,0.00105,0.422519,0.788993
1,0.156467,0.0047009,0,0.0004763,0.431146,0.749654
1,0.129786,0.0059416,0,0.0009903,0.416636,0.76435
1,0.223847,0.0054827,0.238095,0.0032026,0.391185,0.737527
0,0.170335,0.0049722,0.0134921,0.0016116,0.418893,0.760642
1,0.245252,0.0050826,0,0.0010051,0.388701,0.706852
1,0.120591,0.004775,0,0.0016493,0.420828,0.78065
0,0.134308,0.0065041,0.0436508,0.001776,0.419506,0.769819
1,0.237715,0.0107634,0.268254,0.0048449,0.385848,0.72113
1,0.110944,0.0023994,0,0.0004309,0.431523,0.759696
1,0.155412,0.0029762,0,0.0003578,0.487705,0.743643
0,0.164154,0.0094035,0.0349206,0.000751,0.410522,0.755331
1,0.0637624,0.003096,0,0.0009457,0.477129,0.821499
1,0.155713,0.0050657,0,0.0019195,0.419797,0.780698
1,0.115767,0.0230982,0.0468254,0.0039277,0.400422,0.813637
1,0.123606,0.0040671,0,0.0009884,0.483986,0.739034
1,0.22867,0.0066676,0,0.0025571,0.413891,0.732475
1,0.231685,0.0038721,0,0.0015388,0.364939,0.72786
1,0.323033,0.0037357,0.0047619,0.001536,0.353521,0.654029
1,0.181489,0.0098789,0,0.0015893,0.433172,0.742653
1,0.0874284,0.0061872,0.0071429,0.0023323,0.427397,0.805179
1,0.21435,0.0040453,0,0.0005032,0.475853,0.670452
1,0.352879,0.0032341,0,0.0013111,0.336324,0.654706
1,0.203045,0.0067069,0,0.0023847,0.407388,0.759308
1,0.0782333,0.0032313,0,0.0003651,0.416746,0.783495
1,0.191589,0.0109484,0,0.0020817,0.401402,0.751808
1,0.0856195,0.0045815,0,0.0012219,0.403876,0.814654
1,0.291679,0.0068546,0,0.0008766,0.389641,0.685194
1,0.254296,0.0088598,0.0436508,0.0030326,0.408381,0.716542
1,0.171541,0.0028087,0,0.000604,0.486951,0.71322
1,0.238167,0.0034022,0,0.001089,0.48888,0.665297
1,0.125415,0.0060648,0.034127,0.0009841,0.418183,0.768037
1,0.156316,0.0230759,0.0142857,0.0005814,0.438064,0.769457
1,0.10401,0.0046293,0,0.0002832,0.400069,0.761533
1,0.0672294,0.0029067,0,0.0003679,0.415288,0.785698
1,0.159934,0.0069097,0,0.0001028,0.404738,0.736597
1,0.221586,0.0067396,0,0.0031069,0.406945,0.733426
1,0.185861,0.0035715,0,0.0010992,0.441974,0.737964
1,0.137323,0.0045876,0,0.000809,0.407541,0.749533
1,0.209376,0.0059583,0,0.000649,0.425556,0.740469
1,0.0753693,0.0046771,0.133333,0.0032389,0.417613,0.791477
1,0.11637,0.0024237,0,0.0007458,0.428849,0.770421
1,0.235303,0.004865,0.0119048,0.0011098,0.405488,0.718378
1,0.12044,0.0105133,0,0.0009842,0.405696,0.779932
-1,0.336147,0.0038316,0.211905,0.00837,0.344331,0.672103
1,0.19792,0.0107844,0.0896825,0.0015721,0.412582,0.734573
1,0.129937,0.0039746,0,0.0012353,0.429027,0.75056
1,0.132951,0.0063025,0,0.0007027,0.441615,0.764807
1,0.137926,0.0131267,0.0253968,0.0007556,0.407034,0.782201
1,0.194905,0.0078401,0.119048,0.0044778,0.401732,0.759832
1,0.175761,0.0056429,0,0.0011722,0.402699,0.778058
1,0.104311,0.0053216,0.0142857,0.0009649,0.424859,0.769637
1,0.342478,0.0033949,0.0238095,0.0023932,0.354326,0.645232
1,0.146669,0.0145472,0.0261905,0.0013233,0.408825,0.772795
1,0.099789,0.0048358,0,0.0012201,0.454996,0.808483
1,0.240127,0.0043741,0,0.0003918,0.458077,0.668366
1,0.135213,0.0027354,0,0.0011256,0.44968,0.767659
1,0.147573,0.0024121,0,0.0005172,0.432524,0.754769
1,0.151794,0.0032511,0,0.0006674,0.450404,0.74269
1,0.195207,0.007449,0,0.000798,0.426504,0.729336
1,0.148628,0.006351,0,0.0012306,0.412216,0.773759
1,0.107024,0.003867,0,0.0010634,0.480188,0.777549
1,0.124661,0.0060627,0,0.001801,0.466297,0.76716
1,0.179077,0.0053183,0,0.0006759,0.400036,0.795375
1,0.153753,0.0031751,0,0.0005893,0.434873,0.767064
1,0.185559,0.0025286,0,0.0009154,0.482997,0.726586
1,0.170184,0.0067936,0.0650794,0.00045,0.42127,0.752597
1,0.363732,0.0035002,0,0.0013958,0.349441,0.646865
0,0.145463,0.0129079,0.0111111,0.0011071,0.411857,0.757036
1,0.113205,0.004078,0,0.0006342,0.430463,0.768859
1,0.307959,0.0035905,0,0.0008628,0.337629,0.667119
1,0.171993,0.0105438,0,0.0008744,0.406872,0.766815
1,0.1429,0.0064734,0,0.0014501,0.454546,0.781612
1,0.170033,0.0056354,0,0.0058452,0.41343,0.743722
1,0.190986,0.0025992,0,0.0002193,0.459473,0.731195
1,0.164305,0.0124763,0.0039683,0.0015645,0.402831,0.768071
1,0.170485,0.0052921,0,0.0006202,0.46126,0.746619
1,0.173199,0.0062624,0,0.0008448,0.400313,0.760782
1,0.208019,0.0102299,0,0.0034072,0.385512,0.741881
1,0.262587,0.0047193,0.015873,0.0016794,0.403398,0.697491
1,0.28987,0.0036114,0,0.0004069,0.346762,0.677434
1,0.145312,0.0029931,0,0.0003264,0.463226,0.732531
1,0.159934,0.0023765,0,0.0002956,0.440883,0.732581
1,0.130992,0.0033655,0,0.0012115,0.478271,0.755885
1,0.220983,0.0100553,0.104762,0.001571,0.417839,0.714453
1,0.201236,0.0031555,0,0.0003251,0.494202,0.694145
1,0.167018,0.0053142,0,0.0010032,0.47775,0.748057
1,0.082454,0.0107273,0,0.0003661,0.403202,0.806433
1,0.188122,0.0134886,0,0.0008601,0.403974,0.725016
1,0.162345,0.0126911,0.0603175,0.0053088,0.394619,0.787253
1,0.155562,0.0092005,0,0.0005395,0.431028,0.755086
1,0.234097,0.0046128,0,0.0027269,0.408481,0.722426
1,0.186162,0.0057993,0,0.0009839,0.437426,0.752225
1,0.136268,0.0060225,0.034127,0.0021918,0.424452,0.760044
1,0.104763,0.0034835,0,0.0009808,0.432481,0.781467
1,0.13868,0.0036554,0.0071429,0.0033161,0.437401,0.760914
1,0.165963,0.0108847,0,0.0015746,0.406924,0.76562
1,0.174405,0.0022926,0,0.0003443,0.466987,0.714514
1,0.0927043,0.0026727,0,0.0006287,0.428709,0.785603
1,0.140941,0.0108776,0.0119048,0.0013186,0.401601,0.790838
1,0.105668,0.0052151,0.176984,0.0013658,0.421331,0.782748
1,0.149834,0.0186469,0.0079365,0.0021091,0.392663,0.784
1,0.113506,0.0036001,0.0587302,0.0028793,0.422966,0.801317
1,0.139433,0.0067907,0.0333333,0.0011357,0.422095,0.736591
1,0.177419,0.0062157,0,0.0016863,0.429502,0.741149
1,0.196412,0.007698,0,0.0012424,0.405975,0.750302
1,0.177872,0.0067585,0,0.0007798,0.410094,0.766319
1,0.209979,0.0039179,0,0.0007845,0.448142,0.712077
1,0.220531,0.0101936,0,0.0017892,0.385584,0.743171
1,0.197618,0.0062146,0,0.0020289,0.407862,0.755589
1,0.301929,0.0043452,0,0.0014287,0.385203,0.70815
1,0.176515,0.0038289,0.0047619,0.0015117,0.459271,0.719831
1,0.165963,0.0031873,0,0.0006325,0.441505,0.736621
1,0.134157,0.0028507,0,0.001829,0.480224,0.756219
1,0.129937,0.0119875,0,0.0008576,0.39783,0.797367
1,0.147573,0.0024407,0,0.000138,0.439706,0.735326
1,0.187519,0.0087518,0,0.0009423,0.38773,0.755494
1,0.314139,0.0029796,0,0.0009262,0.332166,0.67574
1,0.293337,0.0776919,0.110317,0.0116487,0.374821,0.696482
1,0.270274,0.0051709,0,0.0037492,0.403407,0.694206
1,0.126922,0.007297,0,0.0014245,0.412598,0.769817
1,0.128128,0.004374,0,0.0005705,0.44348,0.756653
1,0.166868,0.0154361,0,0.0008483,0.40415,0.768926
1,0.151342,0.0037295,0,0.0004163,0.446349,0.7468
1,0.23666,0.0048821,0,0.0018755,0.39631,0.711956
1,0.13476,0.0029762,0,0.0004904,0.433107,0.762259
1,0.221737,0.0047542,0,0.0046496,0.418286,0.741996
1,0.332077,0.003668,0,0.0016763,0.345113,0.669976
1,0.0934579,0.0030676,0,0.0011105,0.451361,0.797412
1,0.242538,0.0055777,0,0.0014886,0.394397,0.719226
1,0.116069,0.0029074,0,0.0003038,0.453343,0.76886
1,0.345191,0.0031343,0,0.000631,0.367145,0.64119
1,0.169129,0.0057072,0,0.0006858,0.433822,0.732141
1,0.17546,0.0072199,0,0.0008651,0.401809,0.774482
1,0.0979801,0.0064828,0.292857,0.0048462,0.419267,0.782124
1,0.142448,0.0032137,0,0.0014747,0.430982,0.758101
1,0.095719,0.0191591,0.160317,0.0012748,0.395393,0.814538
1,0.194905,0.0147572,0.0039683,0.0004087,0.406436,0.74447
1,0.113808,0.0046414,0.0150794,0.0013871,0.401726,0.809223
-1,0.158125,0.0130865,0.0055556,0.0008953,0.400487,0.783656
1,0.126771,0.0070753,0,0.0014025,0.432858,0.775997
1,0.141845,0.0124152,0,0.0014224,0.414858,0.761054
1,0.124359,0.0120899,0,0.000673,0.404662,0.803106
1,0.1735,0.0221608,0,0.0017333,0.395829,0.772105
1,0.197769,0.0589333,0,0.0004137,0.419767,0.734832
1,0.128279,0.0045182,0,0.0008239,0.449105,0.774291
1,0.0866747,0.0030925,0,0.0005819,0.482819,0.806249
1,0.117425,0.0026704,0,0.0005726,0.429885,0.781621
1,0.190232,0.0076596,0,0.0037631,0.401093,0.754717
1,0.315044,0.0032251,0.0047619,0.0005289,0.332435,0.691204
1,0.121345,0.0033948,0,0.0026115,0.480029,0.757498
1,0.146367,0.0022387,0,0.0004966,0.460238,0.76461
1,0.1735,0.0048771,0,0.0012357,0.460216,0.734829
1,0.169279,0.0025475,0,0.0003265,0.459181,0.742256
1,0.205758,0.0084853,0,0.0011139,0.39167,0.75142
1,0.167471,0.0056543,0,0.0004879,0.430829,0.738687
1,0.267109,0.0085871,0,0.0014703,0.381142,0.676522
1,0.107778,0.0044522,0,0.0029026,0.423853,0.77204
1,0.131293,0.0039159,0,0.0009872,0.427679,0.769467
1,0.277359,0.0069884,0,0.0019351,0.38249,0.696899
1,0.291378,0.0038544,0.0055556,0.0015486,0.365413,0.681995
1,0.144257,0.0094351,0,0.0006084,0.428722,0.779266
1,0.170033,0.0024348,0,0.0001816,0.444409,0.730039
-1,0.162345,0.0100369,0.34127,0.0083168,0.424273,0.751372
1,0.173651,0.0047567,0,0.0006305,0.41346,0.767164
1,0.302231,0.0039753,0,0.0021955,0.353557,0.671587
1,0.122098,0.0045315,0,0.00187,0.435471,0.787835
1,0.150588,0.0081515,0,0.0010676,0.399111,0.778607
1,0.132801,0.0119492,0.0190476,0.001288,0.402723,0.783565
1,0.0976786,0.0023718,0,0.0011699,0.421195,0.785362
1,0.109587,0.0031547,0,0.0007417,0.485725,0.786952
1,0.107627,0.0052142,0,0.0011602,0.420889,0.778425
1,0.20199,0.0059553,0,0.0009138,0.418513,0.714549
1,0.235002,0.0039669,0,0.0018202,0.361838,0.718978
1,0.176666,0.0029585,0,0.0005223,0.431664,0.745918
1,0.22867,0.0057789,0.0142857,0.0027516,0.39192,0.737853
1,0.0931565,0.0048762,0.0055556,0.0011178,0.447704,0.813141
1,0.197166,0.0053684,0,0.000497,0.410212,0.745465
1,0.162195,0.0038704,0,0.0009409,0.440241,0.744241
1,0.191438,0.0068118,0,0.0006852,0.421688,0.743973
1,0.210883,0.0049269,0,0.001928,0.413384,0.754462
1,0.180434,0.0073421,0.0444444,0.0022495,0.404616,0.767976
-1,0.0970757,0.0105167,0.361111,0.0103454,0.420803,0.791713
1,0.180434,0.0120954,0.0420635,0.0018273,0.415418,0.752136
1,0.162798,0.0043476,0,0.0008514,0.412633,0.740754
1,0.192644,0.0031118,0.015873,0.0009578,0.48295,0.708486
0,0.15707,0.0034019,0.0507937,0.001891,0.438694,0.748076
1,0.189931,0.0055721,0.186508,0.0027928,0.392303,0.755445
1,0.29997,0.0035217,0,0.0004549,0.351133,0.68139
1,0.303135,0.0033483,0,0.0010347,0.361817,0.673269
1,0.141544,0.0121327,0,0.0016027,0.402869,0.780868
0,0.174555,0.0113736,0,0.0007704,0.404392,0.761582
1,0.162798,0.0076718,0,0.0003008,0.399687,0.756596
1,0.166868,0.0034846,0.0095238,0.0034991,0.491997,0.742069
1,0.20003,0.004837,0.0095238,0.0022339,0.404069,0.759785
1,0.29997,0.0034952,0.0047619,0.0003217,0.372993,0.671193
1,0.15104,0.007654,0,0.0008489,0.411678,0.772887
1,0.19189,0.0117697,0,0.0005598,0.401574,0.738651
1,0.282484,0.0037827,0.0793651,0.0022958,0.36238,0.699457
1,0.19174,0.0159325,0.277778,0.0114791,0.405019,0.762649
1,0.170787,0.0030364,0.149206,0.0009458,0.468414,0.748861
1,0.372023,0.00307,0.0134921,0.0016887,0.340229,0.658744
1,0.288061,0.003032,0,0.0007427,0.322576,0.75807
1,0.139433,0.0118725,0,0.0014395,0.406034,0.783181
1,0.200935,0.0061351,0,0.0026616,0.406288,0.754502
1,0.153301,0.0040508,0,0.0004716,0.439135,0.746187
1,0.134308,0.0049103,0,0.0009983,0.446527,0.752138
1,0.156165,0.005977,0,0.0011272,0.403692,0.765324
1,0.140488,0.0086895,0,0.0005579,0.408364,0.776784
1,0.123003,0.0041018,0,0.0007756,0.425787,0.772997
1,0.308713,0.0036128,0,0.0004929,0.338847,0.691732
1,0.200181,0.0033474,0,0.0008267,0.487194,0.70886
-1,0.271179,0.0034317,0,0.0010629,0.328876,0.727659
1,0.0734097,0.0041464,0,0.0013802,0.468407,0.807838
1,0.316099,0.0024588,0,0.000062,0.524826,0.631641
1,0.119536,0.0044811,0,0.0007932,0.431341,0.765896
1,0.0518541,0.0106911,0,0.001344,0.452719,0.815211
-1,0.105065,0.0047006,0.0214286,0.002009,0.485322,0.786898
1,0.0780826,0.0052001,0,0.0022019,0.473677,0.803375
1,0.0856195,0.0034691,0,0.0005183,0.447654,0.789127
1,0.0984323,0.0042517,0,0.0008734,0.445135,0.785161
1,0.0642147,0.0144257,0.081746,0.0010784,0.431432,0.809146
1,0.0649683,0.0038299,0,0.0008631,0.45332,0.80066
1,0.0868254,0.0041662,0,0.0012651,0.487024,0.802024
1,0.123003,0.0088672,0,0.0002734,0.472134,0.775293
1,0.0868254,0.0038245,0,0.0007084,0.484033,0.784606
-1,0.0621043,0.0055147,0.311111,0.0150967,0.454933,0.80296
1,0.119686,0.0026146,0,0.0003115,0.435362,0.770211
1,0.0863732,0.0034804,0,0.0001861,0.465282,0.768139
1,0.130389,0.0026216,0,0.0004472,0.441239,0.76082
1,0.114411,0.004452,0,0.0010396,0.441849,0.77252
1,0.0878806,0.003486,0,0.000997,0.444986,0.794567
1,0.0817003,0.0042775,0.0222222,0.0009565,0.484632,0.792382
1,0.0608984,0.0035043,0,0.0008255,0.465366,0.797545
1,0.176364,0.0041332,0,0.0004924,0.492604,0.718178
1,0.105969,0.0027818,0,0.0012238,0.448185,0.767969
1,0.0731082,0.003489,0,0.000781,0.455176,0.804315
1,0.180133,0.0024947,0,0.0003937,0.470616,0.734917
1,0.10416,0.0037157,0,0.0007647,0.487118,0.78174
1,0.180736,0.0021305,0,0.0005332,0.471346,0.72727
1,0.131746,0.002279,0,0.0004121,0.456068,0.754252
1,0.0654206,0.012553,0.0444444,0.0009983,0.440227,0.802302
1,0.103105,0.0034801,0,0.0005743,0.450314,0.779571
1,0.0979801,0.0120992,0.105556,0.0005474,0.468291,0.789136
1,0.131896,0.0033573,0,0.0003697,0.454926,0.765821
1,0.0639132,0.0046974,0.0412698,0.0026408,0.478526,0.818783
1,0.0765752,0.0034492,0,0.0004394,0.461039,0.787494
1,0.0975279,0.0025682,0,0.0007075,0.43342,0.783021
1,0.0610491,0.0113192,0,0.0008991,0.454579,0.808281
1,0.0630087,0.0035159,0,0.0014748,0.46339,0.802154
1,0.0942116,0.0105255,0,0.0010501,0.454599,0.789674
1,0.0889358,0.0025316,0,0.0006369,0.465871,0.806632
1,0.234248,0.002461,0,0.0000583,0.502952,0.683421
1,0.108833,0.00275,0,0.0009085,0.428441,0.782336
1,0.102201,0.0041044,0,0.0003201,0.464753,0.780325
1,0.134459,0.0038477,0,0.0004375,0.455393,0.75838
1,0.100392,0.0025656,0,0.001014,0.436621,0.78036
1,0.0676816,0.0027016,0.0111111,0.0021343,0.421579,0.797453
1,0.0604462,0.0034557,0.11746,0.0039236,0.427228,0.80732
1,0.113205,0.0024651,0,0.0001942,0.455762,0.766796
1,0.0874284,0.0030593,0,0.0006823,0.429745,0.778855
1,0.0694905,0.0033837,0,0.0005925,0.469593,0.793922
1,0.0970757,0.0104228,0.201587,0.0011956,0.473361,0.798153
1,0.099789,0.0042215,0,0.0004211,0.454115,0.764144
1,0.0883328,0.011082,0,0.0003484,0.455841,0.802897
1,0.125264,0.0045827,0,0.0012032,0.47813,0.78179
1,0.106271,0.0105747,0,0.0011966,0.451614,0.788695
1,0.126922,0.0039788,0,0.0004785,0.488542,0.76349
1,0.106874,0.0040262,0,0.0009203,0.429938,0.77714
1,0.0643654,0.0048856,0,0.0005518,0.471937,0.805062
1,0.0842629,0.003536,0,0.0003585,0.4461,0.794596
1,0.186614,0.0040671,0,0.0003894,0.49734,0.710853
1,0.0975279,0.0025063,0.0039683,0.0002519,0.457802,0.7743
1,0.16325,0.0039507,0,0.000463,0.488168,0.75803
1,0.0856195,0.0026625,0,0.0013193,0.442173,0.804044
1,0.0946639,0.0031383,0,0.0010037,0.441799,0.788137
1,0.13672,0.004035,0,0.0009357,0.485268,0.76079
1,0.0902924,0.0046105,0,0.0004854,0.468878,0.79406
1,0.117727,0.0034814,0,0.000547,0.46427,0.760936
1,0.0818511,0.0088613,0,0.0005226,0.472988,0.798916
1,0.0687368,0.0088709,0,0.000391,0.461744,0.80384
1,0.0780826,0.0114109,0,0.0011609,0.444079,0.797012
1,0.0851673,0.0042518,0,0.0008035,0.462602,0.788138
1,0.0743141,0.011158,0.126984,0.0024379,0.460221,0.817529
1,0.11215,0.0040567,0,0.0004658,0.479596,0.758908
1,0.101447,0.0048758,0,0.000905,0.481469,0.788524
1,0.127374,0.002977,0,0.0005636,0.452823,0.767789
1,0.137474,0.0021485,0,0.0008043,0.45752,0.739462
1,0.0492915,0.0044006,0,0.0023403,0.459303,0.809064
1,0.0750678,0.0045288,0.0214286,0.0021763,0.483676,0.810818
1,0.142297,0.0020875,0,0.0004866,0.442265,0.767352
1,0.0649683,0.0048593,0,0.0026338,0.459032,0.797206
1,0.100995,0.0077746,0,0.0011283,0.464281,0.786698
1,0.099186,0.0092273,0.034127,0.0010285,0.459808,0.807657
1,0.0854688,0.009822,0,0.0017683,0.452709,0.793338
1,0.0853181,0.0031732,0,0.0011174,0.429825,0.787912
1,0.151342,0.0025098,0,0.0001728,0.449247,0.761324
1,0.123153,0.0034901,0.0055556,0.0005925,0.470496,0.763527
1,0.0759723,0.0098045,0.0436508,0.0022645,0.473882,0.803224
1,0.100543,0.014072,0.0293651,0.0022534,0.455211,0.783815
1,0.119385,0.0047454,0,0.0004863,0.424551,0.780983
1,0.0826048,0.0094969,0,0.0005831,0.453021,0.799969
1,0.123304,0.0025159,0,0.0004497,0.451902,0.767803
1,0.0682846,0.0054392,0.28254,0.0022086,0.431417,0.806835
1,0.151643,0.0041178,0,0.0006001,0.488462,0.715321
1,0.0518541,0.0037877,0,0.0006558,0.462557,0.801584
